Description,Label
"D-Link DIR-100 is a SOHO broadband router. D-Link DIR-100 has a weak password vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"FX3G series PLC is to provide customers with more personalized system solutions, which can fully meet the system requirements of customers in different industries. Mitsubishi FX3G PLC has a denial of service vulnerability, allowing an attacker to use this vulnerability to restart the PLC by sending a special packet",esv
"Siemens SIMATIC STEP 7 (TIA Portal) is a set of programming software for SIMATIC controllers from Siemens (Germany). The software provides PLC programming, design option packages and advanced driver technology. The S7HTREEX.OCX control of Siemens SIMATIC STEP 7 has an out-of-bounds access vulnerability. An attacker could exploit the vulnerability to cause out-of-bounds access",esv
"The integrated intelligent set-top box z84 is a set-top box product of Shenzhen Zhaoneng Xuntong Technology Co., Ltd. It is a device integrating wireless wifi and smart TV. It is a set-top box widely used by telecommunications in hotels and homes with smart TVs. The fused intelligent set-top box z84 has a stored cross-site scripting vulnerability in the background management device configuration, allowing attackers to use this vulnerability to insert malicious scripts at the input point, steal user cookies, or implement phishing attacks.",esv
"B2375dfw Mono MFP is a printer from Dell. Dell B2375dfw Mono MFP has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"D-Link DIR-809 is a wireless router using RTOS. D-Link DIR-809 has a denial of service vulnerability, which can be exploited by an attacker to cause a denial of service attack.",esv
"FX3U-ENET-L has 4 communication channels, Mitsubishi PLC Ethernet module FX3U-ENET-L supports fixed buffer storage area communication, connection to MELSOFT, communication through MC series, email sending and other functions. When MELSOFT is connected, remote maintenance of PLC programs can be realized through GX Work2. MITSUBISHI FX3U-ENET-L has a denial of service vulnerability, which can be exploited by an attacker to cause a denial of service.",esv
"DVR Live, DVR-04, and DVR-08 are camera products made by a certain manufacturer. DVR Live, DVR-04, and DVR-08 have general weak password vulnerabilities. An attacker can use the vulnerability to log in to the device, which constitutes the leakage of sensitive user information.",esv
"The business scope of Dell (China) Co., Ltd. includes: manufacturing, assembling, researching and developing computer products, mobile phone products, network communication equipment (routers, switches, network data center products), etc. The Dell B3460DN monochrome laser printer has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Hewlett-Packard Trading (Shanghai) Co., Ltd. was registered and established in the Free Trade Zone Market Supervision Administration on February 8, 1999. The company's business scope includes computer equipment, printing equipment, imaging equipment, electronic products and related parts and components of the above products. An unauthorized access vulnerability exists in the HP Officejet Pro printer management page. Attackers can use the vulnerability to access the printer console interface to operate without logging in",esv
"Yushi Network Camera IPC232S-IR3-HF40-C-DT is a network camera produced by Zhejiang Yushi Technology Co., Ltd. Yu network camera view IPC232S-IR3-HF40-C-DT denial of service vulnerabilities, an attacker can send a signaling protocol with a variation of the authentication message to the device, cause the device to be exploited downtime.",esv
"The Lexmark MX511de series is a printer product of Lexmark. Lexmark MX511de has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Axis 210A is a network camera of Axis Communications AB. Axis Communications AB 210A has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
KUNBUS-GW Modbus TCP is a programmable logic controller (PLC) that provides an integrated ControlNet communication port and provides two integrated Ethernet interfaces. KUNBUS-GW Modbus TCP has a denial of service vulnerability. Attackers can use vulnerabilities to bring equipment down.,esv
"MITSUBISHI PLC is a programmable controller product of Japan's Mitsubishi Electric (Mitsubishi Electric) company. MITSUBISHI PLC has a denial of service vulnerability, which can be exploited by attackers to cause a denial of service",esv
"MAC1100 PLC Programmable Logic Controller (PLC) is a product in the Dalian CECE Programmable Logic Controller (PLC) series. The DCCE MAC1100 PLC has an arbitrary memory tampering vulnerability. An attacker can use this vulnerability to arbitrarily write and tamper with the contents of a variable area, construct a malicious data packet to arbitrarily read and write the value of the output coil, and affect the normal operation of the PLC. PLC Normal operation",esv
"CSC850 PLC is a small controller of Beijing Sifang Relay Automation Co., Ltd. for small and medium discrete automation systems and independent automation systems. Beijing Sifang Relay Automation Co., Ltd. CSC-850 has an information disclosure vulnerability. Attackers can use the vulnerability to obtain sensitive information.",esv
HTC is a popular smartphone. A directory traversal vulnerability exists in the Bluetooth OBEX FTP service provided by HTC devices running on Android 2.1 and Android 2.2 platforms. This vulnerability allows remote authenticated attackers to submit arbitrary directories and read arbitrary by submitting ../ pathname requests. file. Exploiting this issue allows an attacker to read or download arbitrary files from locations outside the application's current directory and obtain sensitive information. Other attacks may also be possible,esv
Samsung Galaxy Device is a series of smart mobile devices released by South Korea's Samsung. A code execution vulnerability exists in several Samsung Galaxy devices. An attacker could use this vulnerability to execute arbitrary code in the context of an affected device,esv
"Axis is an IT company that specializes in providing network video solutions. Axis P1425-LE-Network-Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"TP-LINK TL-R406 is a SOHO router that provides three access methods: dynamic IP, static IP and PPPoE. It supports both ADSL line users and residential broadband users. TP-LINK TL-R406 has a weak password vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"The D-Link DIR-855L and DIR-835 are router devices. There are several security vulnerabilities in D-Link DIR-855L and DIR-835: 1. The device fails to properly restrict access to the tools_admin.asp script, allowing attackers to exploit the vulnerability access restricted feature. 2. There is an error in processing requests through TCP 8080 and CGI/SSI/ accessing hnap.cgi to obtain sensitive information. 3. Inputs submitted via the \""action\"" GET parameter are missing filtering before returning to the user, allowing remote attackers to exploit the vulnerability to inject malicious scripts or HTML code to obtain sensitive information or hijack user sessions when malicious data is viewed.",esv
"TP-Link TL-WDR5620 is an intelligent router. TP-Link TL-WDR5650 is a dual-band wireless router. TP-LINK TL-WR842N is a wireless router. TP-link TL-WDR7660, TL-WDR7620, TL-WDR7661, TL-WDR7650 and TL-R470P-AC are all gigabit routers. TP-link TL-WA933RE is a wireless extender for mobile phones. Many TPLINK routers have stack overflow vulnerabilities. Attackers can use the vulnerability to cause stack buffer overflow.",esv
"Axis is an IT company that specializes in providing network video solutions. AXIS P5522-E Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"S7-300 is a modular small PLC system. SIMATIC S7-300 has a denial of service vulnerability, which can be exploited by an attacker to cause a denial of service on the server.",esv
WPLSoft is a plc programming tool. Delta WPLSoft has a buffer overflow vulnerability. Attackers can construct malformed data and cause software to crash,esv
"Axis 211 is a network camera of Axis Communications AB. Axis Communications AB 211 has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Lexmark-X792e is a printer product of Lexmark. The Lexmark-X792e series has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Wireless IP Camera (P2P) WIFICAM is a wireless IP camera. Wireless IP Camera (P2P) WIFICAM has a backdoor vulnerability. Telnet runs by default, and the attacker can log in with the following account password: root:$1$ybdHbPDn$ii9aEIFNiolBbM9QxW9mr0:0:0::/root:/bin/sh,",esv
"Axis is an IT company that specializes in providing network video solutions. AXIS 211W Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"MOBOTIX is a world-renowned network camera technology leader. It has been producing pure megapixel cameras for many years and is listed as a global market leader. MOBOTIX M25 has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
Inhantong InRouter900 series industrial routers are 4G industrial routers. Inhantong InRouter900 industrial router has an arbitrary file reading vulnerability. The vulnerability is caused by the program's failure to correctly verify user data. Remote attackers can use malicious HTTP requests to use this vulnerability to read arbitrary files.,esv
"Xiongmai camera has weak password in the background, allowing initial password login",esv
The Sony Bravia KDL-32CX525 is a smart TV device. The Sony Bravia KDL-32CX525 has a security vulnerability that allows an attacker to crash an application and cause a denial of service attack. Sony Bravia is prone to a remote denial-of-service vulnerability,esv
"Optima is software that controls the PLC via the SCADA/HMI interface. The APIFTP server is a file server. The Optima PLC APIFTP server (APIFTPServer.exe) handles some packets with errors. Sending a specially crafted message to the TCP 10260 port triggers a null pointer application and causes a stack-based overflow. ---------------------------------------------------------------------- SC World Congress, New York, USA, 16 November 2011 Visit the Secunia booth (#203) and discover how you can improve your handling of third party programs: http://secunia.com/resources/events/sc_2011/ ---------------------------------------------------------------------- TITLE: Optima PLC APIFTP Server Two Denial of Service Vulnerabilities SECUNIA ADVISORY ID: SA46830 VERIFY ADVISORY: Secunia.com http://secunia.com/advisories/46830/ Customer Area (Credentials Required) https://ca.secunia.com/?page=viewadvisory&vuln_id=46830 RELEASE DATE: 2011-11-14 DISCUSS ADVISORY: http://secunia.com/advisories/46830/#comments AVAILABLE ON SITE AND IN CUSTOMER AREA: * Last Update * Popularity * Comments * Criticality Level * Impact * Where * Solution Status * Operating System / Software * CVE Reference(s) http://secunia.com/advisories/46830/ ONLY AVAILABLE IN CUSTOMER AREA: * Authentication Level * Report Reliability * Secunia PoC * Secunia Analysis * Systems Affected * Approve Distribution * Remediation Status * Secunia CVSS Score * CVSS https://ca.secunia.com/?page=viewadvisory&vuln_id=46830 ONLY AVAILABLE WITH SECUNIA CSI AND SECUNIA PSI: * AUTOMATED SCANNING http://secunia.com/vulnerability_scanning/personal/ http://secunia.com/vulnerability_scanning/corporate/wsus_sccm_3rd_third_party_patching/ DESCRIPTION: Luigi Auriemma has discovered two vulnerabilities in Optima PLC, which can be exploited by malicious people to cause a DoS (Denial of Service). Other versions may also be affected. SOLUTION: Restrict access to trusted hosts only. PROVIDED AND/OR DISCOVERED BY: Luigi Auriemma ORIGINAL ADVISORY: http://aluigi.altervista.org/adv/optimalog_1-adv.txt OTHER REFERENCES: Further details available in Customer Area: http://secunia.com/vulnerability_intelligence/ DEEP LINKS: Further details available in Customer Area: http://secunia.com/vulnerability_intelligence/ EXTENDED DESCRIPTION: Further details available in Customer Area: http://secunia.com/vulnerability_intelligence/ EXTENDED SOLUTION: Further details available in Customer Area: http://secunia.com/vulnerability_intelligence/ EXPLOIT: Further details available in Customer Area: http://secunia.com/vulnerability_intelligence/ ---------------------------------------------------------------------- About: This Advisory was delivered by Secunia as a free service to help private users keeping their systems up to date against the latest vulnerabilities. Subscribe: http://secunia.com/advisories/secunia_security_advisories/ Definitions: (Criticality, Where etc.) http://secunia.com/advisories/about_secunia_advisories/ Please Note: Secunia recommends that you verify all advisories you receive by clicking the link. Secunia NEVER sends attached files with advisories. Secunia does not advise people to install third party patches, only use those supplied by the vendor. ---------------------------------------------------------------------- Unsubscribe: Secunia Security Advisories http://secunia.com/sec_adv_unsubscribe/?email=packet%40packetstormsecurity.org ----------------------------------------------------------------------",esv
TL-XDR3230 is a wireless router. TP-Link TL-XDR3230 easy to show version has a denial of service vulnerability. Attackers can use the loopholes to send carefully constructed data packets (pointing to a specific destination address) to cause the target router and its upper carrier's router to cause a denial of service.,esv
"Xiaomi AI speaker is a smart speaker product produced by Xiaomi. There is a heap corruption vulnerability in the Xiaomi AI Speaker-mDNS service. The vulnerability is due to the laxity of the boundary check when the program service parses the request message, resulting in arbitrary writing of the memory heap. An attacker could use the vulnerability to execute arbitrary code.",esv
"The Vivotek series of web cameras are all network camera products of China VIVOTEK. Vivotek series webcam has a remote stack overflow vulnerability. The vulnerability is due to the failure to properly use the strncpy() function. When the attacker sends an http request, the Content-Length header field exceeds the length limit, causing a buffer overflow.",esv
"The HP-LaserJet series is a printer of Hewlett-Packard Trading (Shanghai) Co., Ltd. China Hewlett-Packard Co., Ltd. HP-LaserJet series has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Communication network for mobile terminals Long Term Evolution (LTE) Has spread around the world in recent years. these LTE All communication networks IP It uses a packet-switched system instead of the circuit-switched system as before. This change in method allows for attacks that were not possible in the past. LTE At present, some networks and mobile application implementations have multiple issues that can lead to privacy violations, unauthorized charges, and spoofing. Current LTE The communication network uses packet switching instead of the previous generation circuit switching. Packet switching and IP Protocols, especially Session Initiation Protocol (SIP) The use of allows new types of attack techniques that were not possible with previous generations. These attack techniques are well known in the security world. For example, Voice over IP (VoIP) See past attacks against. Several LTE As a result of security researchers investigating communication networks, the following vulnerabilities were discovered. LTE Communication network implementations vary from carrier to carrier, and all of these vulnerabilities are LTE Note that it does not exist on the network. Improper access rights to sensitive information (CW-732) Android OS The permission model of LTE It does not match the usage of the communication network. CALL_PHONE Even without permissions, INTERNET If you only have permissions, SIP/IP You can make a call by sending a packet, and you will not be notified. Such calls are made continuously, resulting in excessive billing and denial of service. (DoS) Could lead to CWE-732: Incorrect Permission Assignment for Critical Resource http://cwe.mitre.org/data/definitions/732.html Apple Is iOS Reports that it is not affected by this issue. Improper access control (CWE-284) In some networks, 2 Between two mobile phones ( peer to peer ) Establish a session directly with SIP Communication outside the control of the server is possible. These communications are not charged by the provider. Such communications could be used for spoofing phone numbers or for video calls over free data. CWE-284: Improper Access Control http://cwe.mitre.org/data/definitions/284.html Insufficient certification (CWE-287) In some networks, SIP The message is not properly authenticated. This can lead to spoofing of phone numbers. CWE-287: Improper Authentication http://cwe.mitre.org/data/definitions/287.html Session fixation (CWE-384) In some networks, 1 Voice communication per user 1 Not limited to sessions SIP It is possible to establish a session. As a result, service operation interruption to the communication network (DoS) Attack is possible. It can also be used by attackers to establish peer-to-peer communication. CWE-384: Session Fixation http://cwe.mitre.org/data/definitions/384.html Each provider's communication network LTE The implementation of may be affected by one or more of these issues. For more information, ACM CCS 2015 Announced at Kim Papers by the authors ""Breaking and Fixing VoLTE: Exploiting Hidden Data Channels and Mis-Implementations"" Please refer to. ACM CCS 2015 http://www.sigsac.org/ccs/CCS2015/pro_paper.html Breaking and Fixing VoLTE: Exploiting Hidden Data Channels and Mis-Implementations http://dl.acm.org/citation.cfm?id=2813718An attacker using the network could establish peer-to-peer communication to obtain data from other terminals or spoof a telephone number. Also, malicious Android Applications may make calls without the terminal user's knowledge. Authentication bypass vulnerability 2. Security bypass vulnerability 3. Session fixation vulnerability. Attackers can use these vulnerabilities to gain unauthorized access, bypass authentication mechanisms, inject arbitrary sessions, or gain access to sensitive information. Multiple security-bypass vulnerabilities 3",esv
KGL_WIN is a PLC programming software. KGL_WIN has a memory corruption vulnerability when processing kpr project files. Attackers can use this vulnerability to gain control of the user system or crash the program,esv
"TL-ER6110G, TL-ER6120G, and TL-ER6220G are all TP-LINK routers. TP-LINK TL-ER6110G, TL-ER6120G, and TL-ER6220G routers have weak password vulnerabilities, which can be exploited by attackers to obtain sensitive information.",esv
"SCX-8240 is an all-in-one printer of Samsung (China) Investment Co., Ltd. Samsung (China) Investment Co., Ltd. SCX-8240 has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
GX Works2 is a PLC programming software. GX Works2 has an out-of-bounds memory access vulnerability. Attackers can use this vulnerability to cause the program to crash.,esv
"Beijing Huaxin Aotian Network Technology Co., Ltd. was registered and established in Haidian Branch on October 13, 2015. The company's business scope includes technology development, technology promotion, technology transfer, technology consulting, technology services, etc. Huaxin Aotian HAN series smart wireless AP devices have an unauthorized access vulnerability. Attackers can use this vulnerability to connect to the MQTT server anonymously and subscribe to arbitrary messages, causing information leakage.",esv
"SamsungGalaxyS6 is Samsung Electronics' mobile smart Android phone. A remote heap buffer overflow vulnerability exists in multiple Samsung devices. An attacker could exploit the vulnerability to cause a denial of service. Due to the nature of this issue, code execution may be possible but this has not been confirmed",esv
"JCG JHR-N835R, with USB shared storage, shared printer and other functions. It still continues the high-power characteristics of the King Kong series, with three external antennas for stronger signals. The power of the machine can be adjusted according to the needs of the three gears. It is the best choice for wireless Internet access in homes and small office areas. JCG JHR-N835R router has a command execution vulnerability in the background. Attackers can use this leak to execute arbitrary malicious commands.",esv
"SNC-CH115, SNC-CH120, SNC-CH160, etc. are Sony’s IP camera products. Many Sony IPELA ENGINE IP Cameras have backdoor vulnerabilities. Remote attackers can use the vulnerabilities to use Telnet/SSH services for remote management, thereby gaining root privileges of the Linux shell, affecting camera image quality and other functions.",esv
"The Appotech AX211 / AX215 is a microcontroller device. The Appotech AX211 / AX215 8-bit SD card controller has a security vulnerability in the firmware upgrade mechanism. The attacker sends a 'knock' command (CMD63 followed by 'A', 'P', 'P', 'O')). The controller enters firmware load mode, and an attacker who can physically access the memory card can execute arbitrary commands on the card.",esv
"Lenovo M7650DNF is a black and white laser all-in-one machine that is targeted at individual users, SOHO offices and small and medium-sized enterprises with copy / scan / fax requirements. The Lenovo M7650DNF printer has a command execution vulnerability that could allow an attacker to execute commands remotely.",esv
"NA300 PLC is a medium-sized programmable controller. Command injection vulnerability exists in NA300 PLC. The vulnerability stems from the inability of the ehtdbg program in the system to properly handle input parameters. An attacker can bypass the check by constructing parameters, inject commands, and gain server permissions. , Get server permissions",esv
"TP-LINK Technology Co., Ltd. (hereinafter referred to as ""TP-LINK"") is a global network communication equipment supplier. The tp-link hard disk video recorder has a command execution vulnerability, which can be exploited by attackers to obtain server management rights.",esv
"Lexmark CS310dn is a printer product of Lexmark. Lexmark CS310dn has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Axis is an IT company that specializes in providing network video solutions. Axis M1004-W Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Shenzhen Anjoy Vision Information Technology Co., Ltd. (hereinafter referred to as: Anjoy Vision Information Technology Co., Ltd.) is a high-tech enterprise integrating R&D, production, sales and service. Shenzhen Anjia Vision Information Technology Co., Ltd. smart camera has a weak password vulnerability. Attackers can use the vulnerability to log in to the background to obtain sensitive information.",esv
Sony LF-S80D wireless speaker is a smart speaker product produced by Sony Corporation. The Sony LF-S80D wireless speaker has binary vulnerabilities. An attacker can decrypt the entire network communication traffic and completely control the entire device.,esv
"The D-Link DSP w110 is a socket that wirelessly controls the power switch. D-Link DSP-W has multiple security vulnerabilities that allow an attacker to exploit vulnerabilities to bypass security restrictions, obtain sensitive information, and upload files arbitrarily.",esv
"Siemens is the world's leading technology company. With innovations in the fields of electrification, automation and digitalization, Siemens provides customers with solutions in the fields of power generation and transmission and distribution, infrastructure, industrial automation, drives and software. SIEMENS SIMATIC S7-200 Smart has a weak password vulnerability. Attackers can use this vulnerability to obtain sensitive information.",esv
"Schneider Electric SA is a global electrical company headquartered in France. Schneider M580 has a denial of service vulnerability. An attacker can use this vulnerability to send a carefully constructed 0x60 function code data message, which causes the PLC to enter a fatal failure mode. It can only return to normal after manual power cycle.",esv
"Hollysys Group is a professional automation company integrating R & D, production, sales and technical services. Hollysys LE5109L PLC has a denial of service vulnerability. An attacker can use the vulnerability to cause the PLC to be remotely controlled by constructing a specific private protocol data packet. PLC Be remotely controlled",esv
"HP Officejet 4630 e-All-in-One Printer series is an all-in-one printer from HP Trading (Shanghai) Co., Ltd. The HP Officejet 4630 e-All-in-One Printer series has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"NAPro is a PLC programming software developed by Nandao Technology Jiangsu Co., Ltd. NApro has an authentication bypass vulnerability. An attacker can use this vulnerability to control the PLC through the modified host software to perform arbitrary operations",esv
"Foscamcamera is a webcam that can push messages to mobile phones and directly implement video Baidu cloud storage via WIFI. The Foscamcamera configuration backup file is hard-coded and protected. The configuration file of the Foscam camera device contains the administrator's password, which can be exported from the device. Although the exported backup file is encrypted, the credentials used for decryption are also hard-coded. If the attacker has analyzed the device and got hard-coded credentials, the administrator's password can be obtained.",esv
"Foxconn is a manufacturer of electronic components that assembles Android smartphones. The main products are tablet computers, notebook computers, smart phones, etc. Foxconn Android phone firmware has a backdoor vulnerability. Due to a vulnerability in the bootloader code responsible for starting the Android operating system, an attacker can use the vulnerability to bypass the authentication mechanism and gain control of the device.",esv
"D-Link Electronic Equipment (Shanghai) Co., Ltd. was established on August 13, 2002. The company's business scope includes routers, network cards, hubs, switches, converters, etc. in the region. The D-Link router management page has a weak password vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"KUNBUS-GW Ethernet / IP is a programmable logic controller (PLC), which provides an integrated ControlNet communication port and two integrated Ethernet interfaces. There is a denial of service vulnerability in KUNBUS-GW Ethernet / IP. An attacker can use this vulnerability to bring down the device by sending a specific arp protocol packet",esv
"Taiwan Yonghong Motor focuses on the high-function small and medium-sized and micro PLC market. Yonghong FD200 has a memory corruption vulnerability, which can be exploited by attackers to cause a denial of service.",esv
Rockwell Automation/Allen-Bradley 1756-EN2T/D PLC is a programmable controller. Rockwell Automation/Allen-Bradley 1756-EN2T/D PLC has a command execution vulnerability. An attacker can use this vulnerability to gain control of the website server.,esv
"The D-Link DSL-2640U is a wireless routing device. A cross-site request forgery vulnerability exists in the D-Link DSL-2640U. Because the program allows users to perform certain operations through unauthenticated HTTP requests, an attacker can exploit the vulnerability to modify certain configurations when a logged-in administrative user accesses a specially crafted web page.",esv
"Axis is an IT company that specializes in providing network video solutions. AXIS P1214 Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"ZTC GX430t etc. are all printer products of Zebra. Many Zebra products have unauthorized access vulnerabilities, which can be exploited by attackers to obtain sensitive information.",esv
D-Link DIR-600M is a wireless router. D-Link DIR-600M has weak password vulnerability. Attackers use this vulnerability to log in to the background to obtain sensitive information.,esv
"This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of D-Link DIR-882 routers. Authentication is not required to exploit this vulnerability.The specific flaw exists within the HNAP service, which listens on TCP port 80 by default. The issue results from the lack of proper validation of the length of user-supplied data prior to copying it to a fixed-length stack-based buffer. An attacker can leverage this vulnerability to execute code in the context of the device.",esv
MAC1100 PLC Programmable Logic Controller (PLC) is a product in the Dalian CECE Programmable Logic Controller (PLC) series. MAC1100 PLC has a denial of service vulnerability. Attackers can use this vulnerability to construct specific network data packets to cause the PLC to deny service and affect the normal operation of the controller,esv
"TL-ER6120G is a multi-WAN port Gigabit enterprise VPN router. TP-Link router TL-ER6120G has a denial of service vulnerability, which can be exploited by an attacker to cause a denial of service attack.",esv
D-Link Dir-816 is a wireless router. D-Link DIR-816 has a command execution vulnerability. Attackers can use the vulnerability to execute arbitrary commands.,esv
"DI-7003G is a router of D-Link Electronic Equipment (Shanghai) Co., Ltd. The DI-7003G router has a weak password vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Siemens SIMATIC S7 series PLC Used in various industrial fields, including energy, water conservancy, oil, natural gas, chemical, building automation, and manufacturing. S7-300/400 In the interface, Siemens and non-Siemens products are allowed to use the plaintext protocol. Changing the protocol will cause product compatibility issues.",esv
Schneider Electric Modicon M580 PLC belongs to Schneider Company and is a programmable controller (PLC) for complex equipment and medium-sized projects. Schneider's Modicon M580 PLC segment has an information disclosure vulnerability. Attackers can use this vulnerability to obtain sensitive information.,esv
"D-Link DIR-820L is a dual-band cloud management wireless intelligent router from D-Link. TRENDnet TEW-731BR is a dual-band wireless router from TRENDnet. The following security vulnerabilities exist in various D-Link and RENDnet routers: 1. Local unauthorized vulnerabilities 2. Remote unauthorized vulnerabilities 3. Cross-site request forgery vulnerabilities. Attackers can use these vulnerabilities to perform unauthorized operations, gain unauthorized root permissions on the affected device, and take complete control of the affected device. The following products and versions are affected: D-Link DIR-820L (firmware version: Rev A) version 1.02B10, DIR-820L (firmware version: Rev A) version 1.05B03, DIR-820L (firmware version: Rev B) 2.01b02 Version; TRENDnet TEW-731BR (firmware version: Rev 2) version 2.01b01. Multiple D-Link and TRENDnet routers are prone to a local unauthenticated vulnerability, a remote unauthenticated vulnerability and a cross-site request-forgery vulnerability",esv
"pelco Sarix Professional is a video camera. A command execution vulnerability exists in the pelco Sarix Pro network camera set_param program. The vulnerability is due to the program's failure to perform security checks on the parameters submitted by the user, allowing attackers to use shell metacharacters to execute arbitrary system commands as root to completely control the camera.",esv
This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of Delta Industrial Automation PMSoft. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.The specific flaw exists within parsing of information for a TTreeView object in a ppm project file. The issue results from the lack of proper validation of the length of user-supplied data prior to copying it to a fixed-length stack-based buffer. An attacker can leverage this vulnerability to execute arbitrary code under the context of the current process. Delta Industrial Automation is the industry automation vendor for power management and cooling solutions worldwide. WPLSoft and PMSoft are Delta's PLC programming software. The length of the data provided by the user is not verified,esv
"ALinking ALC-9451 and ALC-9452 Network Cameras are the network camera products of Taiwan Alinking Company. There is a security bypass vulnerability in ALinking ALC-9451 and ALC-9452 Network Cameras, which stems from the program's use of hard-coded credentials. An attacker could use this vulnerability to gain administrator access to the affected device. ALC-9451 and ALC-9452 Network Cameras have vulnerabilities in version 1.33 of the firmware running. Other versions may also be affected",esv
"TP-LINK is the world's leading supplier of network communication equipment. TP-LINK Archer AX50 has a remote command injection vulnerability, which can be exploited by attackers to gain server permissions.",esv
"Brickcom Corporation (Brickcom Corporation) is composed of a research and development team with rich experience in the surveillance industry, and develops digital surveillance products with advanced technology. Including millions of video network cameras, wireless network cameras, video servers, 3G video transmission (NVR) embedded network hard disk video recorders, CMS client platform systems, etc. The brickcom camera of BRICS Communication Technology Co., Ltd. has a weak password vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
Multiple D-Link routers are prone to a security-bypass vulnerability. Remote attackers can exploit this issue to bypass security restrictions and access certain administrative functions. This issue affects the following routers: DI-524 DIR-628 DIR-655,esv
"D-Link DSL-2740R is an ADSL wireless router product from D-Link. There are security holes in D-Link DSL-2740R. Attackers can use this vulnerability to modify DNS settings, and perform man-in-the-middle attacks, session hijacking attacks, or denial-of-service attacks between clients and DNS servers",esv
"HP Color LaserJet Pro M252n is a laser printer under Hewlett-Packard (HP). The HP Color LaserJet Pro M252n has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Axis 211M is a network camera of Axis Communications AB. Axis Communications AB 211M has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Siemens SIMATIC S7 series PLC Used in various industrial fields, including energy, water conservancy, oil, natural gas, chemical, building automation, and manufacturing. Attackers can use this vulnerability to gain unauthorized access to automated networks and control S7-1200 PLC Execution of various unauthorized orders causing damage to industrial control systems",esv
Allen-Bradley ControlLogix 5571 is a programmable automation controller of the ControlLogix 5570 series from Rockwell Automation. Rockwell ControlLogix5571 has a vulnerability in industrial control equipment. Attackers can use this vulnerability to cause a denial of service of the device.,esv
Mitsubishi Electric FX5U-32MT/ES is a programmable logic controller (PLC) product of the MELSEC FX series. The ARP protocol of MITSUBISHI Electric FX5U-32MT/ES has a denial of service vulnerability. Attackers can use this vulnerability to cause the device to fail to work normally.,esv
"MAC1100 PLC Programmable Logic Controller (PLC) is a product in the Dalian CECE Programmable Logic Controller (PLC) series. A remote code upload vulnerability exists in the DCCE MAC1100 PLC. Attackers can use this vulnerability to construct malicious control codes, remotely upload control codes in arbitrary PLCs, and overwrite the original control codes in PLCs, affecting the availability and integrity of the system and the normal operation of the PLC",esv
D-link specializes in the design and development of wireless network and Ethernet road hardware products. A remote command privilege escalation vulnerability exists in multiple D-Link products HNAP. Allows an attacker to exploit this vulnerability to escalate permissions and execute arbitrary commands. This may aid in further attacks,esv
"TL-ER3220G is a router of TP-LINK. TP-Link TL-ER3220G has a denial of service vulnerability, which can be exploited by an attacker to cause a denial of service attack.",esv
"RT-AX86U is a WiFi6 gaming router. ASUS RT-AX86U has a buffer overflow vulnerability. Attackers can use this vulnerability to trigger memory corruption, which may lead to code execution.",esv
HP LaserJet Professional P1600 is a printer series developed by Hewlett-Packard Company. The HP LaserJet Professional P1600 series printer has a command execution vulnerability. Attackers can use the vulnerability to execute commands to gain server permissions.,esv
"MileSight camera is a network camera produced by Xiamen Pulse Vision Digital Technology Co., Ltd. MileSight camera has Web UI CGI buffer overflow vulnerability. An attacker exploiting the vulnerability could cause the web interface of the camera to crash and execute arbitrary code remotely.",esv
"Pulian Technology Co., Ltd. is a network equipment research and development and manufacturing company with a history of nearly 20 years. Its products are mainly home and office desktop equipment, which are widely used. TP-LINK TL-WR842N is a powerful home router with high security factor. Allows an attacker to exploit the vulnerability to obtain configuration information.",esv
